Id,Visiting team,Hosting team,étape,transport,emissions_kg_co2,travel_time_seconds,distance_km,alternative_emissions_kg_co2,alternative_emissions_kg_co2_wo_empty_bus,alternative_travel_time_seconds,alternative_distance_km,alternative_emissions_kg_co2_scenario<3,alternative_emissions_kg_co2_wo_empty_bus_scenario<3,alternative_travel_time_seconds_scenario<3,alternative_distance_km_scenario<3,alternative_emissions_kg_co2_scenario<6,alternative_emissions_kg_co2_wo_empty_bus_scenario<6,alternative_travel_time_seconds_scenario<6,alternative_distance_km_scenario<6
190,Rennes,Toulouse,aller,avion,6614.08427777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594,6614.08427777279,5555.69327777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594
190,Rennes,Toulouse,retour,avion,6614.08427777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594,6614.08427777279,5555.69327777279,5318.0,570.9096562003608,1058.391,1058.391,23046.0,705.594
191,Toulouse,Toulouse,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Toulouse,Toulouse,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Montpellier,Toulouse,aller,bus,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514
192,Montpellier,Toulouse,retour,bus,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514
193,Strasbourg,Toulouse,aller,avion,8306.204945786247,6701.0,759.6694405809101,3674.787155,2207.6761549999997,31642.0,1139.062,8306.204945786247,6839.093945786246,6701.0,759.6694405809101,8306.204945786247,6839.093945786246,6701.0,759.6694405809101
193,Strasbourg,Toulouse,retour,avion,8306.204945786247,6701.0,759.6694405809101,3674.787155,2207.6761549999997,31642.0,1139.062,8306.204945786247,6839.093945786246,6701.0,759.6694405809101,8306.204945786247,6839.093945786246,6701.0,759.6694405809101
194,Nantes,Toulouse,aller,avion,6132.938705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984,6132.938705622738,5234.462705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984
194,Nantes,Toulouse,retour,avion,6132.938705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984,6132.938705622738,5234.462705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984
195,Le Havre,Toulouse,aller,avion,7654.6733069787,6290.0,695.6066333951323,1272.5745,1272.5745,28911.0,848.383,7654.6733069787,6382.0988069787,6290.0,695.6066333951323,7654.6733069787,6382.0988069787,6290.0,695.6066333951323
195,Le Havre,Toulouse,retour,avion,7654.6733069787,6290.0,695.6066333951323,1272.5745,1272.5745,28911.0,848.383,7654.6733069787,6382.0988069787,6290.0,695.6066333951323,7654.6733069787,6382.0988069787,6290.0,695.6066333951323
196,Auxerre,Toulouse,aller,avion,6120.888437226018,5384.0,523.125103871828,924.888,924.888,23802.0,616.592,6120.888437226018,5196.000437226018,5384.0,523.125103871828,924.888,924.888,23802.0,616.592
196,Auxerre,Toulouse,retour,avion,6120.888437226018,5384.0,523.125103871828,924.888,924.888,23802.0,616.592,6120.888437226018,5196.000437226018,5384.0,523.125103871828,924.888,924.888,23802.0,616.592
197,Angers,Toulouse,aller,avion,5889.530349792993,5442.0,497.2777367170852,958.926,958.926,20441.0,639.284,5889.530349792993,4930.604349792992,5442.0,497.2777367170852,958.926,958.926,20441.0,639.284
197,Angers,Toulouse,retour,avion,5889.530349792993,5442.0,497.2777367170852,958.926,958.926,20441.0,639.284,5889.530349792993,4930.604349792992,5442.0,497.2777367170852,958.926,958.926,20441.0,639.284
198,Saint-Étienne,Toulouse,aller,avion,4715.985633507558,4301.0,343.1190945317777,810.1125,810.1125,17985.0,540.075,4715.985633507558,3905.873133507558,4301.0,343.1190945317777,810.1125,810.1125,17985.0,540.075
198,Saint-Étienne,Toulouse,retour,avion,4715.985633507558,4301.0,343.1190945317777,810.1125,810.1125,17985.0,540.075,4715.985633507558,3905.873133507558,4301.0,343.1190945317777,810.1125,810.1125,17985.0,540.075
199,Paris Saint-Germain,Montpellier,aller,avion,7166.310342472098,7631.0,666.703668677764,1225.9146279999998,118.169128,14333.0,687.731,1225.9146279999998,118.169128,14333.0,687.731,1225.9146279999998,118.169128,14333.0,687.731
199,Paris Saint-Germain,Montpellier,retour,avion,7166.310342472098,7631.0,666.703668677764,1225.9146279999998,118.169128,14333.0,687.731,1225.9146279999998,118.169128,14333.0,687.731,1225.9146279999998,118.169128,14333.0,687.731
200,Monaco,Montpellier,aller,avion,4105.200401586399,6071.0,314.4741560966737,532.3185000000001,532.3185000000001,14844.0,354.879,532.3185000000001,532.3185000000001,14844.0,354.879,532.3185000000001,532.3185000000001,14844.0,354.879
200,Monaco,Montpellier,retour,avion,4105.200401586399,6071.0,314.4741560966737,532.3185000000001,532.3185000000001,14844.0,354.879,532.3185000000001,532.3185000000001,14844.0,354.879,532.3185000000001,532.3185000000001,14844.0,354.879
201,Brest,Montpellier,aller,avion,9333.657156786006,7127.0,871.9619323121884,2276.3349479999997,590.631948,32117.0,1211.782,9333.657156786006,7647.954156786007,7127.0,871.9619323121884,9333.657156786006,7647.954156786007,7127.0,871.9619323121884
201,Brest,Montpellier,retour,avion,9333.657156786006,7127.0,871.9619323121884,2276.3349479999997,590.631948,32117.0,1211.782,9333.657156786006,7647.954156786007,7127.0,871.9619323121884,9333.657156786006,7647.954156786007,7127.0,871.9619323121884
202,Lille,Montpellier,aller,avion,8656.438590165377,6742.0,806.6296903668865,1595.231018,135.789518,19711.0,884.302,8656.438590165377,7196.997090165378,6742.0,806.6296903668865,1595.231018,135.789518,19711.0,884.302
202,Lille,Montpellier,retour,avion,8656.438590165377,6742.0,806.6296903668865,1595.231018,135.789518,19711.0,884.302,8656.438590165377,7196.997090165378,6742.0,806.6296903668865,1595.231018,135.789518,19711.0,884.302
203,Nice,Montpellier,aller,avion,4026.381401586398,4583.0,287.7121560966737,493.6425,493.6425,12304.0,329.095,493.6425,493.6425,12304.0,329.095,493.6425,493.6425,12304.0,329.095
203,Nice,Montpellier,retour,avion,4026.381401586398,4583.0,287.7121560966737,493.6425,493.6425,12304.0,329.095,493.6425,493.6425,12304.0,329.095,493.6425,493.6425,12304.0,329.095
204,Lyon,Montpellier,aller,bus,473.3835,11554.0,315.589,552.505342,79.121842,9178.0,306.086,552.505342,79.121842,9178.0,306.086,552.505342,79.121842,9178.0,306.086
204,Lyon,Montpellier,retour,bus,473.3835,11554.0,315.589,552.505342,79.121842,9178.0,306.086,552.505342,79.121842,9178.0,306.086,552.505342,79.121842,9178.0,306.086
205,Lens,Montpellier,aller,avion,8671.321590165378,8009.0,835.3406903668865,2010.808156,579.550156,22024.0,857.4050000000001,8671.321590165378,7240.063590165378,8009.0,835.3406903668865,2010.808156,579.550156,22024.0,857.4050000000001
205,Lens,Montpellier,retour,avion,8671.321590165378,8009.0,835.3406903668865,2010.808156,579.550156,22024.0,857.4050000000001,8671.321590165378,7240.063590165378,8009.0,835.3406903668865,2010.808156,579.550156,22024.0,857.4050000000001
206,Marseille,Montpellier,aller,bus,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474
206,Marseille,Montpellier,retour,bus,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474,261.71099999999996,261.71099999999996,7440.0,174.474
207,Reims,Montpellier,aller,avion,7714.447026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999,7714.447026253244,6500.875026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999
207,Reims,Montpellier,retour,avion,7714.447026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999,7714.447026253244,6500.875026253244,8427.0,754.5028997211449,1667.50848,453.93648,22027.0,799.6829999999999
208,Rennes,Montpellier,aller,avion,7736.709860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306,7736.709860952148,6392.004860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306
208,Rennes,Montpellier,retour,avion,7736.709860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306,7736.709860952148,6392.004860952148,6375.0,692.0226377223511,1483.782078,139.07707799999997,22136.0,987.306
209,Toulouse,Montpellier,aller,bus,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514
209,Toulouse,Montpellier,retour,bus,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514,362.271,362.271,8376.0,241.514
210,Montpellier,Montpellier,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,Montpellier,Montpellier,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Strasbourg,Montpellier,aller,avion,7270.185237371785,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539,7270.185237371785,6075.504237371784,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539
211,Strasbourg,Montpellier,retour,avion,7270.185237371785,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539,7270.185237371785,6075.504237371784,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539
212,Nantes,Montpellier,aller,avion,7474.704573564735,7832.0,708.1946447612866,1396.413096,148.64259599999997,25776.0,1047.628,7474.704573564735,6226.934073564736,7832.0,708.1946447612866,1396.413096,148.64259599999997,25776.0,1047.628
212,Nantes,Montpellier,retour,avion,7474.704573564735,7832.0,708.1946447612866,1396.413096,148.64259599999997,25776.0,1047.628,7474.704573564735,6226.934073564736,7832.0,708.1946447612866,1396.413096,148.64259599999997,25776.0,1047.628
213,Le Havre,Montpellier,aller,avion,8186.9007330825925,7105.0,760.9556500314484,2058.640213,695.8272129999999,25281.0,873.481,8186.9007330825925,6824.087733082592,7105.0,760.9556500314484,2058.640213,695.8272129999999,25281.0,873.481
213,Le Havre,Montpellier,retour,avion,8186.9007330825925,7105.0,760.9556500314484,2058.640213,695.8272129999999,25281.0,873.481,8186.9007330825925,6824.087733082592,7105.0,760.9556500314484,2058.640213,695.8272129999999,25281.0,873.481
214,Auxerre,Montpellier,aller,avion,5957.598452806211,5840.0,505.4627223064464,906.606,906.606,21148.0,604.404,5957.598452806211,5050.992452806211,5840.0,505.4627223064464,906.606,906.606,21148.0,604.404
214,Auxerre,Montpellier,retour,avion,5957.598452806211,5840.0,505.4627223064464,906.606,906.606,21148.0,604.404,5957.598452806211,5050.992452806211,5840.0,505.4627223064464,906.606,906.606,21148.0,604.404
215,Angers,Montpellier,aller,avion,6779.053879659302,6413.0,598.6845919731271,1741.0004920000001,589.514992,22965.0,945.094,6779.053879659302,5627.568379659302,6413.0,598.6845919731271,1741.0004920000001,589.514992,22965.0,945.094
215,Angers,Montpellier,retour,avion,6779.053879659302,6413.0,598.6845919731271,1741.0004920000001,589.514992,22965.0,945.094,6779.053879659302,5627.568379659302,6413.0,598.6845919731271,1741.0004920000001,589.514992,22965.0,945.094
216,Saint-Étienne,Montpellier,aller,bus,492.378,12030.0,328.252,492.378,492.378,12030.0,328.252,492.378,492.378,12030.0,328.252,492.378,492.378,12030.0,328.252
216,Saint-Étienne,Montpellier,retour,bus,492.378,12030.0,328.252,492.378,492.378,12030.0,328.252,492.378,492.378,12030.0,328.252,492.378,492.378,12030.0,328.252
217,Paris Saint-Germain,Strasbourg,aller,avion,5121.5599756900665,6286.0,425.88684407481367,823.6133679999999,75.323368,9048.0,414.719,823.6133679999999,75.323368,9048.0,414.719,823.6133679999999,75.323368,9048.0,414.719
217,Paris Saint-Germain,Strasbourg,retour,avion,5121.5599756900665,6286.0,425.88684407481367,823.6133679999999,75.323368,9048.0,414.719,823.6133679999999,75.323368,9048.0,414.719,823.6133679999999,75.323368,9048.0,414.719
218,Monaco,Strasbourg,aller,avion,6720.926873935322,6977.0,593.1296048341783,1160.0055,1160.0055,30694.0,773.337,6720.926873935322,5560.921373935322,6977.0,593.1296048341783,6720.926873935322,5560.921373935322,6977.0,593.1296048341783
218,Monaco,Strasbourg,retour,avion,6720.926873935322,6977.0,593.1296048341783,1160.0055,1160.0055,30694.0,773.337,6720.926873935322,5560.921373935322,6977.0,593.1296048341783,6720.926873935322,5560.921373935322,6977.0,593.1296048341783
219,Brest,Strasbourg,aller,avion,9560.64927322253,7000.0,912.2868874080982,2451.6026880000004,841.6451880000001,27838.0,942.351,9560.64927322253,7950.69177322253,7000.0,912.2868874080982,2451.6026880000004,841.6451880000001,27838.0,942.351
219,Brest,Strasbourg,retour,avion,9560.64927322253,7000.0,912.2868874080982,2451.6026880000004,841.6451880000001,27838.0,942.351,9560.64927322253,7950.69177322253,7000.0,912.2868874080982,2451.6026880000004,841.6451880000001,27838.0,942.351
220,Lille,Strasbourg,aller,avion,5312.150615152411,4767.0,420.36162009941114,918.9875340000001,90.01253400000002,12699.0,590.478,918.9875340000001,90.01253400000002,12699.0,590.478,918.9875340000001,90.01253400000002,12699.0,590.478
220,Lille,Strasbourg,retour,avion,5312.150615152411,4767.0,420.36162009941114,918.9875340000001,90.01253400000002,12699.0,590.478,918.9875340000001,90.01253400000002,12699.0,590.478,918.9875340000001,90.01253400000002,12699.0,590.478
221,Nice,Strasbourg,aller,avion,6703.739873935321,5489.0,566.3676048341785,1182.9615,1182.9615,30715.0,788.641,6703.739873935321,5520.778373935322,5489.0,566.3676048341785,6703.739873935321,5520.778373935322,5489.0,566.3676048341785
221,Nice,Strasbourg,retour,avion,6703.739873935321,5489.0,566.3676048341785,1182.9615,1182.9615,30715.0,788.641,6703.739873935321,5520.778373935322,5489.0,566.3676048341785,6703.739873935321,5520.778373935322,5489.0,566.3676048341785
222,Lyon,Strasbourg,aller,avion,5037.741717145027,4927.0,396.7522109600544,813.367854,88.872354,16386.0,482.834,5037.741717145027,4313.246217145027,4927.0,396.7522109600544,813.367854,88.872354,16386.0,482.834
222,Lyon,Strasbourg,retour,avion,5037.741717145027,4927.0,396.7522109600544,813.367854,88.872354,16386.0,482.834,5037.741717145027,4313.246217145027,4927.0,396.7522109600544,813.367854,88.872354,16386.0,482.834
223,Lens,Strasbourg,aller,avion,5326.48761515241,6034.0,449.07262009941115,881.427721,81.18222099999998,13355.0,555.6010000000001,881.427721,81.18222099999998,13355.0,555.6010000000001,881.427721,81.18222099999998,13355.0,555.6010000000001
223,Lens,Strasbourg,retour,avion,5326.48761515241,6034.0,449.07262009941115,881.427721,81.18222099999998,13355.0,555.6010000000001,881.427721,81.18222099999998,13355.0,555.6010000000001,881.427721,81.18222099999998,13355.0,555.6010000000001
224,Marseille,Strasbourg,aller,avion,7149.026647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316,7149.026647227693,5940.185647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316
224,Marseille,Strasbourg,retour,avion,7149.026647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316,7149.026647227693,5940.185647227693,7016.0,647.7221120387518,1306.503882,97.662882,21647.0,727.316
225,Reims,Strasbourg,aller,bus,526.017,12518.0,350.678,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005
225,Reims,Strasbourg,retour,bus,526.017,12518.0,350.678,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005,572.5103300000001,46.49333,7863.0,292.94500000000005
226,Rennes,Strasbourg,aller,avion,7835.817615742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752,7835.817615742705,6581.555115742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752
226,Rennes,Strasbourg,retour,avion,7835.817615742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752,7835.817615742705,6581.555115742705,6179.0,716.3409648777318,1357.034454,102.771954,19684.0,773.752
227,Toulouse,Strasbourg,aller,avion,8306.204945786247,6701.0,759.6694405809101,3674.787155,2207.6761549999997,31642.0,1139.062,8306.204945786247,6839.093945786246,6701.0,759.6694405809101,8306.204945786247,6839.093945786246,6701.0,759.6694405809101
227,Toulouse,Strasbourg,retour,avion,8306.204945786247,6701.0,759.6694405809101,3674.787155,2207.6761549999997,31642.0,1139.062,8306.204945786247,6839.093945786246,6701.0,759.6694405809101,8306.204945786247,6839.093945786246,6701.0,759.6694405809101
228,Montpellier,Strasbourg,aller,avion,7270.185237371785,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539,7270.185237371785,6075.504237371784,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539
228,Montpellier,Strasbourg,retour,avion,7270.185237371785,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539,7270.185237371785,6075.504237371784,6777.0,654.529028228278,1680.525752,485.844752,23826.0,1068.539
229,Strasbourg,Strasbourg,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Strasbourg,Strasbourg,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Nantes,Strasbourg,aller,avion,8285.094932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829,8285.094932869832,6989.139932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829
230,Nantes,Strasbourg,retour,avion,8285.094932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829,8285.094932869832,6989.139932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829
231,Le Havre,Strasbourg,aller,avion,6696.979615450674,6076.0,592.9963826378975,1449.4559530000001,406.46545299999997,19834.0,596.845,6696.979615450674,5653.989115450674,6076.0,592.9963826378975,1449.4559530000001,406.46545299999997,19834.0,596.845
231,Le Havre,Strasbourg,retour,avion,6696.979615450674,6076.0,592.9963826378975,1449.4559530000001,406.46545299999997,19834.0,596.845,6696.979615450674,5653.989115450674,6076.0,592.9963826378975,1449.4559530000001,406.46545299999997,19834.0,596.845
232,Auxerre,Strasbourg,aller,avion,4635.601886979053,4830.0,341.9497571411588,723.267,723.267,17221.0,482.178,4635.601886979053,3912.3348869790534,4830.0,341.9497571411588,723.267,723.267,17221.0,482.178
232,Auxerre,Strasbourg,retour,avion,4635.601886979053,4830.0,341.9497571411588,723.267,723.267,17221.0,482.178,4635.601886979053,3912.3348869790534,4830.0,341.9497571411588,723.267,723.267,17221.0,482.178
233,Angers,Strasbourg,aller,avion,7112.952486915622,6296.0,641.2116220746495,1261.421378,94.346378,17282.0,713.885,7112.952486915622,5945.877486915622,6296.0,641.2116220746495,1261.421378,94.346378,17282.0,713.885
233,Angers,Strasbourg,retour,avion,7112.952486915622,6296.0,641.2116220746495,1261.421378,94.346378,17282.0,713.885,7112.952486915622,5945.877486915622,6296.0,641.2116220746495,1261.421378,94.346378,17282.0,713.885
234,Saint-Étienne,Strasbourg,aller,avion,5479.237656612846,4990.0,448.66161632520084,927.0300109999998,97.462511,19852.0,519.348,5479.237656612846,4649.670156612846,4990.0,448.66161632520084,927.0300109999998,97.462511,19852.0,519.348
234,Saint-Étienne,Strasbourg,retour,avion,5479.237656612846,4990.0,448.66161632520084,927.0300109999998,97.462511,19852.0,519.348,5479.237656612846,4649.670156612846,4990.0,448.66161632520084,927.0300109999998,97.462511,19852.0,519.348
235,Paris Saint-Germain,Nantes,aller,avion,5145.954116434796,7376.0,487.6786835315141,623.7644300000001,59.97293,9369.0,354.972,623.7644300000001,59.97293,9369.0,354.972,623.7644300000001,59.97293,9369.0,354.972
235,Paris Saint-Germain,Nantes,retour,avion,5145.954116434796,7376.0,487.6786835315141,623.7644300000001,59.97293,9369.0,354.972,623.7644300000001,59.97293,9369.0,354.972,623.7644300000001,59.97293,9369.0,354.972
236,Monaco,Nantes,aller,avion,9435.302105935309,9238.0,925.3026710480674,2390.106304,636.5598040000001,35193.0,1206.223,9435.302105935309,7681.755605935308,9238.0,925.3026710480674,9435.302105935309,7681.755605935308,9238.0,925.3026710480674
236,Monaco,Nantes,retour,avion,9435.302105935309,9238.0,925.3026710480674,2390.106304,636.5598040000001,35193.0,1206.223,9435.302105935309,7681.755605935308,9238.0,925.3026710480674,9435.302105935309,7681.755605935308,9238.0,925.3026710480674
237,Brest,Nantes,aller,bus,441.64199999999994,10627.0,294.428,441.64199999999994,441.64199999999994,10627.0,294.428,441.64199999999994,441.64199999999994,10627.0,294.428,441.64199999999994,441.64199999999994,10627.0,294.428
237,Brest,Nantes,retour,bus,441.64199999999994,10627.0,294.428,441.64199999999994,441.64199999999994,10627.0,294.428,441.64199999999994,441.64199999999994,10627.0,294.428,441.64199999999994,441.64199999999994,10627.0,294.428
238,Lille,Nantes,aller,avion,6383.552316853212,6332.0,591.8033344920538,1008.844014,92.72501399999997,16281.0,598.146,1008.844014,92.72501399999997,16281.0,598.146,1008.844014,92.72501399999997,16281.0,598.146
238,Lille,Nantes,retour,avion,6383.552316853212,6332.0,591.8033344920538,1008.844014,92.72501399999997,16281.0,598.146,1008.844014,92.72501399999997,16281.0,598.146,1008.844014,92.72501399999997,16281.0,598.146
239,Nice,Nantes,aller,avion,9359.420105935307,7750.0,898.5406710480675,2323.848396,606.0408960000001,34347.0,1208.406,9359.420105935307,7641.612605935308,7750.0,898.5406710480675,9359.420105935307,7641.612605935308,7750.0,898.5406710480675
239,Nice,Nantes,retour,avion,9359.420105935307,7750.0,898.5406710480675,2323.848396,606.0408960000001,34347.0,1208.406,9359.420105935307,7641.612605935308,7750.0,898.5406710480675,9359.420105935307,7641.612605935308,7750.0,898.5406710480675
240,Lyon,Nantes,aller,avion,6837.710323372578,6781.0,635.1569571569725,1187.929644,121.237644,18108.0,741.797,6837.710323372578,5771.018323372578,6781.0,635.1569571569725,1187.929644,121.237644,18108.0,741.797
240,Lyon,Nantes,retour,avion,6837.710323372578,6781.0,635.1569571569725,1187.929644,121.237644,18108.0,741.797,6837.710323372578,5771.018323372578,6781.0,635.1569571569725,1187.929644,121.237644,18108.0,741.797
241,Lens,Nantes,aller,avion,6398.4353168532125,7599.0,620.5143344920538,3344.7964060000004,2456.8609060000003,18309.0,549.38,3344.7964060000004,2456.8609060000003,18309.0,549.38,3344.7964060000004,2456.8609060000003,18309.0,549.38
241,Lens,Nantes,retour,avion,6398.4353168532125,7599.0,620.5143344920538,3344.7964060000004,2456.8609060000003,18309.0,549.38,3344.7964060000004,2456.8609060000003,18309.0,549.38,3344.7964060000004,2456.8609060000003,18309.0,549.38
242,Marseille,Nantes,aller,avion,8353.489614885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254,8353.489614885853,6859.965114885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254
242,Marseille,Nantes,retour,avion,8353.489614885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254,8353.489614885853,6859.965114885853,8541.0,810.0455018448465,3493.623596,2000.099096,26057.0,1060.254
243,Reims,Nantes,aller,avion,6105.257526065978,8360.0,619.098827440155,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74
243,Reims,Nantes,retour,avion,6105.257526065978,8360.0,619.098827440155,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74,846.801796,74.472796,16185.0,514.74
244,Rennes,Nantes,aller,bus,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276
244,Rennes,Nantes,retour,bus,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276,160.914,160.914,3983.0,107.276
245,Toulouse,Nantes,aller,avion,6132.938705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984,6132.938705622738,5234.462705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984
245,Toulouse,Nantes,retour,avion,6132.938705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984,6132.938705622738,5234.462705622738,6679.0,564.9980000314991,898.476,898.476,19226.0,598.984
246,Montpellier,Nantes,aller,bus,1247.7705,26809.0,831.847,1396.413096,148.64259599999997,25776.0,1047.628,7474.704573564735,6226.934073564736,7832.0,708.1946447612866,1396.413096,148.64259599999997,25776.0,1047.628
246,Montpellier,Nantes,retour,bus,1247.7705,26809.0,831.847,1396.413096,148.64259599999997,25776.0,1047.628,7474.704573564735,6226.934073564736,7832.0,708.1946447612866,1396.413096,148.64259599999997,25776.0,1047.628
247,Strasbourg,Nantes,aller,avion,8285.094932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829,8285.094932869832,6989.139932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829
247,Strasbourg,Nantes,retour,avion,8285.094932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829,8285.094932869832,6989.139932869832,7987.0,813.4962642757012,1403.779562,107.824562,19964.0,795.829
248,Nantes,Nantes,aller,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Nantes,Nantes,retour,/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Le Havre,Nantes,aller,avion,4425.8170137493025,5935.0,370.604311884925,572.4795,572.4795,13241.0,381.653,572.4795,572.4795,13241.0,381.653,572.4795,572.4795,13241.0,381.653
249,Le Havre,Nantes,retour,avion,4425.8170137493025,5935.0,370.604311884925,572.4795,572.4795,13241.0,381.653,572.4795,572.4795,13241.0,381.653,572.4795,572.4795,13241.0,381.653
250,Auxerre,Nantes,aller,bus,741.2249999999999,16459.0,494.15,741.2249999999999,741.2249999999999,16459.0,494.15,741.2249999999999,741.2249999999999,16459.0,494.15,741.2249999999999,741.2249999999999,16459.0,494.15
250,Auxerre,Nantes,retour,bus,741.2249999999999,16459.0,494.15,741.2249999999999,741.2249999999999,16459.0,494.15,741.2249999999999,741.2249999999999,16459.0,494.15,741.2249999999999,741.2249999999999,16459.0,494.15
251,Angers,Nantes,aller,bus,135.5355,3611.0,90.357,135.5355,135.5355,3611.0,90.357,135.5355,135.5355,3611.0,90.357,135.5355,135.5355,3611.0,90.357
251,Angers,Nantes,retour,bus,135.5355,3611.0,90.357,135.5355,135.5355,3611.0,90.357,135.5355,135.5355,3611.0,90.357,135.5355,135.5355,3611.0,90.357
252,Saint-Étienne,Nantes,aller,avion,6499.364944173428,6479.0,602.8210424430348,987.6449999999998,987.6449999999998,20728.0,658.43,6499.364944173428,5511.719944173428,6479.0,602.8210424430348,987.6449999999998,987.6449999999998,20728.0,658.43
252,Saint-Étienne,Nantes,retour,avion,6499.364944173428,6479.0,602.8210424430348,987.6449999999998,987.6449999999998,20728.0,658.43,6499.364944173428,5511.719944173428,6479.0,602.8210424430348,987.6449999999998,987.6449999999998,20728.0,658.43
253,Paris Saint-Germain,Le Havre,aller,bus,285.73799999999994,6930.0,190.492,285.73799999999994,285.73799999999994,6930.0,190.492,285.73799999999994,285.73799999999994,6930.0,190.492,285.73799999999994,285.73799999999994,6930.0,190.492
