departure,arrival,travel_time_seconds,distance_km,emissions_kg_co2,transport_type,route_details
Lens,Saint-Étienne,39070,1254.664,1077.397316,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 175.382, 'co2_kg': 0.41390152, 'time_s': 4440}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 441.149, 'co2_kg': 1.04111164, 'time_s': 10140}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Lens,Toulouse,58258,1825.206,1694.301548,train,"{'train_route_details': [{'from': 'Lens (Lens)', 'to': 'Arras (Arras)', 'type': 'public_transport', 'distance_km': 16.098, 'co2_kg': 0.19156620000000002, 'time_s': 840}, {'from': 'Arras (Arras)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 159.469, 'co2_kg': 0.37634683999999996, 'time_s': 3240}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'car', 'distance_km': 9.644, 'co2_kg': 14.465999999999998, 'time_s': 2302}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 720.429, 'co2_kg': 1.70021244, 'time_s': 16620}], 'car_route_details': {'segments': [{'from': 'Stade Bollaert-Delelis', 'to': 'Lens (Lens)', 'distance_km': 2.86, 'travel_time_seconds': 488, 'emissions_kg_co2': 4.289999999999999}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Lille,Lyon,27686,1231.23,225.53511599999996,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 586.581, 'co2_kg': 1.38433116, 'time_s': 11340}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Groupama Stadium', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}]}}"
Lille,Marseille,38450,1762.0259999999998,1164.0353719999998,train,"{'train_route_details': [{'from': 'Lille Flandres (Lille)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 202.002, 'co2_kg': 0.47672472, 'time_s': 3960}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 658.525, 'co2_kg': 1.5541189999999998, 'time_s': 11100}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Flandres (Lille)', 'distance_km': 20.362, 'travel_time_seconds': 1678, 'emissions_kg_co2': 30.543}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Orange Vélodrome', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}]}}"
Lille,Monaco,60676,2146.89,1257.045404,train,"{'train_route_details': [{'from': 'Lille Flandres (Lille)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 202.002, 'co2_kg': 0.47672472, 'time_s': 3960}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 833.737, 'co2_kg': 1.96761932, 'time_s': 21240}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Flandres (Lille)', 'distance_km': 20.362, 'travel_time_seconds': 1678, 'emissions_kg_co2': 30.543}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Lille,Montpellier,39422,1768.604,271.579036,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Montpellier Sud de France (Montpellier)', 'type': 'public_transport', 'distance_km': 861.551, 'co2_kg': 2.03326036, 'time_s': 17340}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Montpellier Sud de France (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 24.834, 'travel_time_seconds': 3046, 'emissions_kg_co2': 37.251}]}}"
Lille,Nantes,32562,1196.292,185.45002799999995,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Le Mans (Le Mans)', 'type': 'public_transport', 'distance_km': 421.506, 'co2_kg': 0.9947541599999999, 'time_s': 9480}, {'from': 'Le Mans (Le Mans)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 160.617, 'co2_kg': 0.37905612, 'time_s': 4680}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Nantes (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}]}}"
Lille,Nice,60676,2146.89,1257.045404,train,"{'train_route_details': [{'from': 'Lille Flandres (Lille)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 202.002, 'co2_kg': 0.47672472, 'time_s': 3960}, {'from': 'Gare du Nord (Paris)', 'to': 'Paris - Gare de Lyon - Banlieue (Paris)', 'type': 'car', 'distance_km': 6.119, 'co2_kg': 9.1785, 'time_s': 1630}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 833.737, 'co2_kg': 1.96761932, 'time_s': 21240}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Flandres (Lille)', 'distance_km': 20.362, 'travel_time_seconds': 1678, 'emissions_kg_co2': 30.543}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Lille,Paris Saint-Germain,13262,453.868,122.468472,train,"{'train_route_details': [{'from': 'Lille Flandres (Lille)', 'to': 'Paris Nord (Paris)', 'type': 'public_transport', 'distance_km': 202.002, 'co2_kg': 0.47672472, 'time_s': 3840}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Flandres (Lille)', 'distance_km': 20.362, 'travel_time_seconds': 1678, 'emissions_kg_co2': 30.543}, {'from': 'Paris Nord (Paris)', 'to': 'Parc des Princes', 'distance_km': 29.502, 'travel_time_seconds': 3904, 'emissions_kg_co2': 44.253}]}}"
Lille,Reims,18680,616.576,113.0617,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 291.8, 'co2_kg': 0.688648, 'time_s': 5520}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.91, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Lille,Rennes,27682,1149.938,175.085212,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 560.717, 'co2_kg': 1.32329212, 'time_s': 12360}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
Lille,Strasbourg,25398,1180.956,180.02506800000003,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 575.763, 'co2_kg': 1.35880068, 'time_s': 10980}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Lille,Saint-Étienne,33898,1307.8,243.13338599999997,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 586.581, 'co2_kg': 1.38433116, 'time_s': 11340}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 53.733, 'co2_kg': 0.6394227, 'time_s': 2760}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Lille,Toulouse,58412,1964.362,6717.649282,train,"{'train_route_details': [{'from': 'Lille Europe (Lille)', 'to': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'type': 'public_transport', 'distance_km': 185.513, 'co2_kg': 0.43781068, 'time_s': 3300}, {'from': 'Aéroport - Charles-de-Gaulle 2 RER (Tremblay-en-France)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'car', 'distance_km': 42.77, 'co2_kg': 64.155, 'time_s': 3279}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 720.429, 'co2_kg': 1.70021244, 'time_s': 16620}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Lacourtensourt (Toulouse)', 'type': 'public_transport', 'distance_km': 6.663, 'co2_kg': 0.07928969999999999, 'time_s': 420}], 'car_route_details': {'segments': [{'from': 'Decathlon Arena Pierre Mauroy Stadium', 'to': 'Lille Europe (Lille)', 'distance_km': 20.668, 'travel_time_seconds': 1696, 'emissions_kg_co2': 31.001999999999995}, {'from': 'Lacourtensourt (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 32.944, 'travel_time_seconds': 2158, 'emissions_kg_co2': 49.416000000000004}]}}"
Lyon,Marseille,19302,627.662,137.32101999999998,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Marseille Saint-Charles (Marseille)', 'type': 'public_transport', 'distance_km': 290.945, 'co2_kg': 0.6866302, 'time_s': 7080}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Orange Vélodrome', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}]}}"
Lyon,Monaco,42608,1012.528,230.33128799999997,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 466.158, 'co2_kg': 1.1001328799999999, 'time_s': 17760}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Lyon,Montpellier,18356,612.172,158.243684,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Montpellier Sud de France (Montpellier)', 'type': 'public_transport', 'distance_km': 274.969, 'co2_kg': 0.64892684, 'time_s': 6000}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Montpellier Sud de France (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 24.834, 'travel_time_seconds': 3046, 'emissions_kg_co2': 37.251}]}}"
Lyon,Nantes,36216,1483.594,242.475288,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 717.408, 'co2_kg': 1.69308288, 'time_s': 15600}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Nantes (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}]}}"
Lyon,Nice,42608,1012.528,230.33128799999997,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 466.158, 'co2_kg': 1.1001328799999999, 'time_s': 17760}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Lyon,Paris Saint-Germain,20050,847.944,191.457344,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 390.904, 'co2_kg': 0.92253344, 'time_s': 7140}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Parc des Princes', 'distance_km': 28.736, 'travel_time_seconds': 2460, 'emissions_kg_co2': 43.104}]}}"
Lyon,Reims,31694,1064.418,189.03068,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'type': 'public_transport', 'distance_km': 401.068, 'co2_kg': 0.94652048, 'time_s': 7560}, {'from': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 106.287, 'co2_kg': 0.25083732000000003, 'time_s': 1800}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.91, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Lyon,Rennes,32056,1437.24,232.110472,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 696.002, 'co2_kg': 1.64256472, 'time_s': 13740}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
Lyon,Strasbourg,32772,965.668,177.744708,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 459.753, 'co2_kg': 1.08501708, 'time_s': 13860}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Lyon,Saint-Étienne,10072,151.37,129.79827,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 53.733, 'co2_kg': 0.6394227, 'time_s': 2760}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
Lyon,Toulouse,34996,1034.596,189.06234,train,"{'train_route_details': [{'from': 'Lyon Part Dieu (Lyon)', 'to': 'Toulouse Matabiau (Toulouse)', 'type': 'public_transport', 'distance_km': 493.065, 'co2_kg': 1.1636334, 'time_s': 14820}], 'car_route_details': {'segments': [{'from': 'Groupama Stadium', 'to': 'Lyon Part Dieu (Lyon)', 'distance_km': 37.4, 'travel_time_seconds': 3310, 'emissions_kg_co2': 56.099999999999994}, {'from': 'Toulouse Matabiau (Toulouse)', 'to': 'Stadium de Toulouse', 'distance_km': 11.066, 'travel_time_seconds': 2046, 'emissions_kg_co2': 16.599}]}}"
Marseille,Monaco,25050,401.60799999999995,118.126032,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 175.212, 'co2_kg': 0.41350032, 'time_s': 9720}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Marseille,Montpellier,16212,318.178,70.151912,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Montpellier Saint-Roch (Montpellier)', 'type': 'public_transport', 'distance_km': 147.292, 'co2_kg': 0.34760912, 'time_s': 6120}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Montpellier Saint-Roch (Montpellier)', 'to': 'Stade de la Mosson', 'distance_km': 15.222, 'travel_time_seconds': 2140, 'emissions_kg_co2': 22.833}]}}"
Marseille,Nantes,52114,2120.508,4000.198192,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 661.803, 'co2_kg': 1.56185508, 'time_s': 11820}, {'from': 'Paris - Gare de Lyon - Banlieue (Paris)', 'to': 'Massy - Palaiseau (Massy)', 'type': 'car', 'distance_km': 24.857, 'co2_kg': 37.2855, 'time_s': 1878}, {'from': 'Massy TGV (Massy)', 'to': 'Nantes (Nantes)', 'type': 'public_transport', 'distance_km': 363.719, 'co2_kg': 0.85837684, 'time_s': 9000}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Nantes (Nantes)', 'to': 'Stade de la Beaujoire', 'distance_km': 11.378, 'travel_time_seconds': 1706, 'emissions_kg_co2': 17.067}]}}"
Marseille,Nice,25050,401.60799999999995,118.126032,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Nice (Nice)', 'type': 'public_transport', 'distance_km': 175.212, 'co2_kg': 0.41350032, 'time_s': 9720}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Nice (Nice)', 'to': 'Stade Louis II', 'distance_km': 42.812, 'travel_time_seconds': 3778, 'emissions_kg_co2': 64.218}]}}"
Marseille,Paris Saint-Germain,28532,1362.88,212.103096,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 662.886, 'co2_kg': 1.56441096, 'time_s': 12120}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'to': 'Parc des Princes', 'distance_km': 28.736, 'travel_time_seconds': 2460, 'emissions_kg_co2': 43.104}]}}"
Marseille,Reims,40168,1616.2899999999995,4502.077728,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 662.886, 'co2_kg': 1.56441096, 'time_s': 12120}, {'from': 'Paris - Gare de Lyon - Banlieue (Paris)', 'to': 'Aéroport - Charles-de-Gaulle 2 RER (Tremblay-en-France)', 'type': 'car', 'distance_km': 28.632, 'co2_kg': 42.948, 'time_s': 2036}, {'from': 'Aéroport Charles de Gaulle 2 TGV (Tremblay-en-France)', 'to': 'Champagne-Ardenne TGV (Bezannes)', 'type': 'public_transport', 'distance_km': 106.287, 'co2_kg': 0.25083732000000003, 'time_s': 1800}, {'from': 'Champagne-Ardenne TGV (Bezannes)', 'to': 'Reims Maison Blanche (Reims)', 'type': 'public_transport', 'distance_km': 2.91, 'co2_kg': 0.034629, 'time_s': 300}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Reims Maison Blanche (Reims)', 'to': 'Stade Auguste Delaune', 'distance_km': 6.488, 'travel_time_seconds': 1024, 'emissions_kg_co2': 9.732000000000001}]}}"
Marseille,Rennes,45020,1963.2960000000005,1167.6287839999998,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Paris - Gare de Lyon - Hall 1 & 2 (Paris)', 'type': 'public_transport', 'distance_km': 661.803, 'co2_kg': 1.56185508, 'time_s': 11820}, {'from': 'Paris Gare de Lyon (Paris)', 'to': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'type': 'car', 'distance_km': 6.1, 'co2_kg': 9.15, 'time_s': 1371}, {'from': 'Paris - Montparnasse - Hall 1 & 2 (Paris)', 'to': 'Rennes (Rennes)', 'type': 'public_transport', 'distance_km': 305.641, 'co2_kg': 0.72131276, 'time_s': 5280}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Rennes (Rennes)', 'to': 'Roazhon Park', 'distance_km': 7.836, 'travel_time_seconds': 1266, 'emissions_kg_co2': 11.754000000000001}]}}"
Marseille,Strasbourg,43294,1454.632,195.325764,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Strasbourg (Strasbourg)', 'type': 'public_transport', 'distance_km': 718.749, 'co2_kg': 1.69624764, 'time_s': 19860}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Strasbourg (Strasbourg)', 'to': 'Stade de la Meinau', 'distance_km': 8.762, 'travel_time_seconds': 1742, 'emissions_kg_co2': 13.142999999999999}]}}"
Marseille,Saint-Étienne,21794,694.452,102.503968,train,"{'train_route_details': [{'from': 'Marseille Saint-Charles (Marseille)', 'to': 'Lyon Part Dieu (Lyon)', 'type': 'public_transport', 'distance_km': 289.543, 'co2_kg': 0.6833214799999999, 'time_s': 6120}, {'from': 'Lyon Part Dieu (Lyon)', 'to': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'type': 'public_transport', 'distance_km': 50.245, 'co2_kg': 0.1185782, 'time_s': 2520}], 'car_route_details': {'segments': [{'from': 'Orange Vélodrome', 'to': 'Marseille Saint-Charles (Marseille)', 'distance_km': 8.372, 'travel_time_seconds': 1832, 'emissions_kg_co2': 12.558}, {'from': 'Saint-Étienne Châteaucreux (Saint-Étienne)', 'to': 'Stade Geoffroy Guichard', 'distance_km': 6.504, 'travel_time_seconds': 1242, 'emissions_kg_co2': 9.756}]}}"
